SPEED,Tension,Cross_Section,Layer,SHAPE,CASTER,GEO_FAULT
110,33,0.19635,1,1,0,0
110,34,0.19635,1,1,0,0
110,39,0.19635,1,1,0,0
110,38,0.19635,1,1,0,0
110,37,0.19635,1,1,0,0
110,37,0.19635,1,1,0,0
110,36,0.19635,1,1,0,0
110,37,0.19635,1,1,0,0
110,36,0.19635,1,1,0,0
110,53,0.282744,1,1,0,0
110,51,0.282744,1,1,0,0
110,53,0.282744,1,1,0,0
110,59,0.282744,1,1,0,0
110,58,0.282744,1,1,0,0
110,58,0.282744,1,1,0,0
110,57,0.282744,1,1,0,0
110,56,0.282744,1,1,0,0
110,58,0.282744,1,1,0,0
110,56,0.282744,1,1,0,0
110,48,0.384846,1,1,0,0
110,47,0.384846,1,1,0,0
110,48,0.384846,1,1,0,0
110,42,0.384846,1,1,0,0
110,42,0.384846,1,1,0,0
110,44,0.384846,1,1,0,0
110,48,0.384846,1,1,0,0
110,43,0.384846,1,1,0,0
110,48,0.384846,1,1,0,0
110,47,0.384846,1,1,0,0
110,44,0.19635,1,2,0,0
110,52,0.19635,1,2,0,0
110,44,0.19635,1,2,0,0
110,52,0.19635,1,2,0,0
110,50,0.19635,1,2,0,0
110,50,0.19635,1,2,0,0
110,50,0.19635,1,2,0,0
110,44,0.19635,1,2,0,0
110,49,0.19635,1,2,0,0
110,48,0.19635,1,2,0,0
110,51,0.384846,1,2,0,0
110,51,0.384846,1,2,0,0
110,52,0.384846,1,2,0,0
110,54,0.384846,1,2,0,0
110,53,0.384846,1,2,0,0
110,54,0.384846,1,2,0,0
110,54,0.384846,1,2,0,0
110,54,0.384846,1,2,0,0
110,48,0.384846,1,2,0,0
110,54,0.384846,1,2,0,0
110,62,0.502304727,1,2,0,0
110,61,0.502656,1,2,0,0
110,62,0.502304727,1,2,0,0
110,65,0.502287733,1,2,0,0
110,63,0.502299063,1,2,0,0
110,64,0.502293398,1,2,0,0
110,65,0.502287733,1,2,0,0
110,65,0.502287733,1,2,0,0
110,58,0.502656,1,2,0,0
110,65,0.502287733,1,2,0,0
110,49,0.125664,1,2,0,0
110,57,0.125664,1,2,0,0
110,49,0.125664,1,2,0,0
110,57,0.125664,1,2,0,0
110,55,0.125664,1,2,0,0
110,55,0.125664,1,2,0,0
110,55,0.125664,1,2,0,0
110,49,0.125664,1,2,0,0
110,54,0.125664,1,2,0,0
110,53,0.125664,1,2,0,0
110,49,0.282744,5,2,0,0
110,57,0.282744,1,2,0,0
110,49,0.282744,2,2,0,0
110,57,0.282744,3,2,0,0
110,55,0.282744,4,2,0,0
110,55,0.282744,5,2,0,0
110,55,0.282744,1,2,-1,2
110,49,0.282744,2,2,0,0
110,54,0.282744,3,2,0,0
110,53,0.282744,4,2,-1,2
110,51,0.502656,5,2,0,0
110,51,0.502656,1,2,0,0
110,52,0.502656,2,2,0,0
110,54,0.502656,3,2,0,0
110,53,0.502656,4,2,0,0
110,54,0.502656,5,2,0,0
110,54,0.502656,1,2,0,0
110,54,0.502656,2,2,0,0
110,48,0.502656,3,2,0,0
110,54,0.502656,4,2,0,0
110,39,0.070686,5,2,0,0
110,47,0.070686,1,2,0,0
110,39,0.070686,2,2,2,3
110,47,0.070686,3,2,0,0
110,45,0.070686,4,2,0,0
110,45,0.070686,5,2,2,3
110,45,0.070686,1,2,0,0
110,39,0.070686,2,2,3,4
110,44,0.070686,3,2,0,0
110,43,0.070686,4,2,0,0
110,48,0.950334,5,1,0,0
110,47,0.950334,1,1,0,0
110,48,0.950334,2,1,0,0
110,42,0.950334,3,1,0,0
110,42,0.950334,4,1,0,0
110,44,0.950334,5,1,0,0
110,48,0.950334,1,1,0,0
110,43,0.950334,2,1,0,0
110,48,0.950334,3,1,0,0
110,47,0.950334,4,1,0,0
111,44,0.7854,1,1,0,0
111,47,0.7854,1,1,0,0
111,48,0.7854,1,1,0,0
111,48,0.7854,1,1,0,0
111,48,0.7854,1,1,0,0
111,47,0.7854,1,1,0,0
111,50,0.7854,1,1,0,0
111,49,0.7854,1,1,0,0
111,49,0.7854,1,1,0,0
111,46,0.7854,1,1,0,0
111,47,0.19635,1,1,0,0
111,53,0.19635,1,1,0,0
111,55,0.19635,1,1,0,0
111,53,0.19635,1,1,0,0
111,53,0.19635,1,1,0,0
111,55,0.19635,1,1,0,0
111,51,0.19635,1,1,0,0
111,51,0.19635,1,1,0,0
111,54,0.19635,1,1,0,0
111,54,0.19635,1,1,0,0
111,34,0.19635,1,1,0,0
111,37,0.19635,1,1,0,0
111,39,0.19635,1,1,0,0
111,37,0.19635,1,1,0,0
111,37,0.19635,1,1,0,0
111,39,0.19635,1,1,0,0
111,36,0.19635,1,1,0,0
111,36,0.19635,1,1,0,0
111,39,0.19635,1,1,0,0
111,38,0.19635,1,1,0,0
111,52,0.282744,1,1,0,0
111,58,0.282744,1,1,0,0
111,60,0.282744,1,1,0,0
111,58,0.282744,1,1,0,0
111,58,0.282744,1,1,0,0
111,60,0.282744,1,1,0,0
111,56,0.282744,1,1,0,0
111,56,0.282744,1,1,0,0
111,59,0.282744,1,1,0,0
111,59,0.282744,1,1,0,0
111,42,0.384846,1,1,0,0
111,42,0.384846,1,1,0,0
111,50,0.384846,1,1,0,0
111,48,0.384846,1,1,0,0
111,47,0.384846,1,1,0,0
111,48,0.384846,1,1,0,0
111,46,0.384846,1,1,0,0
111,43,0.384846,1,1,0,0
111,49,0.384846,1,1,0,0
111,49,0.384846,1,1,0,0
111,51,0.19635,1,2,0,0
111,51,0.19635,1,2,0,0
111,50,0.19635,1,2,0,0
111,50,0.19635,1,2,0,0
111,44,0.19635,1,2,0,0
111,45,0.19635,1,2,0,0
111,50,0.19635,1,2,0,0
111,48,0.19635,1,2,0,0
111,51,0.19635,1,2,0,0
111,48,0.19635,1,2,0,0
111,51,0.384846,1,2,0,0
111,51,0.384846,1,2,0,0
111,52,0.384846,1,2,0,0
111,52,0.384846,1,2,0,0
111,52,0.384846,1,2,0,0
111,53,0.384846,1,2,0,0
111,51,0.384846,1,2,0,0
111,51,0.384846,1,2,0,0
111,54,0.384846,1,2,0,0
111,52,0.384846,1,2,0,0
111,61,0.502656,1,2,0,0
111,61,0.502656,1,2,0,0
111,62,0.502304727,1,2,0,0
111,63,0.502299063,1,2,0,0
111,62,0.502304727,1,2,0,0
111,63,0.502299063,1,2,0,0
111,61,0.502656,1,2,0,0
111,61,0.502656,1,2,0,0
111,65,0.502287733,1,2,0,0
111,62,0.502304727,1,2,0,0
111,56,0.125664,1,2,0,0
111,56,0.125664,1,2,0,0
111,55,0.125664,1,2,0,0
111,55,0.125664,1,2,0,0
111,49,0.125664,1,2,0,0
111,50,0.125664,1,2,0,0
111,55,0.125664,1,2,0,0
111,53,0.125664,1,2,0,0
111,56,0.125664,1,2,0,0
111,53,0.125664,1,2,0,0
111,56,0.282744,5,2,0,0
111,56,0.282744,1,2,0,0
111,55,0.282744,2,2,0,0
111,55,0.282744,3,2,0,0
111,49,0.282744,4,2,0,0
111,50,0.282744,5,2,0,0
111,55,0.282744,1,2,-1,2
111,53,0.282744,2,2,0,0
111,56,0.282744,3,2,0,0
111,53,0.282744,4,2,0,0
111,51,0.502656,5,2,0,0
111,51,0.502656,1,2,0,0
111,52,0.502656,2,2,0,0
111,52,0.502656,3,2,0,0
111,52,0.502656,4,2,0,0
111,53,0.502656,5,2,0,0
111,51,0.502656,1,2,0,0
111,51,0.502656,2,2,0,0
111,54,0.502656,3,2,0,0
111,52,0.502656,4,2,0,0
111,46,0.070686,5,2,0,0
111,46,0.070686,1,2,0,0
111,45,0.070686,2,2,2,3
111,45,0.070686,3,2,2,3
111,39,0.070686,4,2,0,0
111,40,0.070686,5,2,0,0
111,45,0.070686,1,2,0,0
111,43,0.070686,2,2,0,0
111,46,0.070686,3,2,0,0
111,43,0.070686,4,2,0,0
111,42,0.950334,5,1,0,0
111,42,0.950334,1,1,0,0
111,50,0.950334,2,1,0,0
111,48,0.950334,3,1,-1,2
111,47,0.950334,4,1,0,0
111,48,0.950334,5,1,0,0
111,46,0.950334,1,1,0,0
111,43,0.950334,2,1,0,0
111,49,0.950334,3,1,0,0
111,49,0.950334,4,1,0,0
112,47,0.7854,1,1,0,0
112,48,0.7854,1,1,0,0
112,43,0.7854,1,1,0,0
112,48,0.7854,1,1,0,0
112,48,0.7854,1,1,0,0
112,41,0.7854,1,1,0,0
112,50,0.7854,1,1,0,0
112,47,0.7854,1,1,0,0
112,46,0.7854,1,1,0,0
112,48,0.7854,1,1,0,0
112,48,0.19635,1,1,0,0
112,53,0.19635,1,1,0,0
112,47,0.19635,1,1,0,0
112,53,0.19635,1,1,0,0
112,54,0.19635,1,1,0,0
112,54,0.19635,1,1,0,0
112,53,0.19635,1,1,0,0
112,47,0.19635,1,1,0,0
112,54,0.19635,1,1,0,0
112,53,0.19635,1,1,0,0
112,34,0.19635,1,1,0,0
112,38,0.19635,1,1,0,0
112,33,0.19635,1,1,0,0
112,38,0.19635,1,1,0,0
112,39,0.19635,1,1,0,0
112,38,0.19635,1,1,0,0
112,38,0.19635,1,1,0,0
112,33,0.19635,1,1,0,0
112,38,0.19635,1,1,0,0
112,38,0.19635,1,1,0,0
112,53,0.282744,1,1,0,0
112,58,0.282744,1,1,0,0
112,52,0.282744,1,1,0,0
112,58,0.282744,1,1,0,0
112,59,0.282744,1,1,0,0
112,59,0.282744,1,1,0,0
112,58,0.282744,1,1,0,0
112,52,0.282744,1,1,0,0
112,59,0.282744,1,1,0,0
112,58,0.282744,1,1,0,0
112,49,0.384846,1,1,1,4
112,49,0.384846,1,1,0,0
112,44,0.384846,1,1,0,0
112,48,0.384846,1,1,0,0
112,42,0.384846,1,1,0,0
112,43,0.384846,1,1,0,0
112,44,0.384846,1,1,0,0
112,50,0.384846,1,1,0,0
112,49,0.384846,1,1,0,0
112,50,0.384846,1,1,0,0
112,50,0.19635,1,2,0,0
112,49,0.19635,1,2,0,0
112,51,0.19635,1,2,0,0
112,51,0.19635,1,2,0,0
112,51,0.19635,1,2,0,0
112,48,0.19635,1,2,0,0
112,44,0.19635,1,2,0,0
112,46,0.19635,1,2,0,0
112,52,0.19635,1,2,0,0
112,50,0.19635,1,2,0,0
112,46,0.384846,1,2,0,0
112,53,0.384846,1,2,0,0
112,52,0.384846,1,2,1,4
112,46,0.384846,1,2,0,0
112,51,0.384846,1,2,0,0
112,47,0.384846,1,2,0,0
112,53,0.384846,1,2,0,0
112,53,0.384846,1,2,0,0
112,51,0.384846,1,2,0,0
112,52,0.384846,1,2,0,0
112,55,0.502656,1,2,0,0
112,64,0.502293398,1,2,0,0
112,62,0.502304727,1,2,0,0
112,55,0.502656,1,2,0,0
112,62,0.502304727,1,2,0,0
112,57,0.502656,1,2,0,0
112,64,0.502293398,1,2,0,0
112,64,0.502293398,1,2,0,0
112,61,0.502656,1,2,0,0
112,63,0.502299063,1,2,0,0
112,55,0.125664,1,2,0,0
112,54,0.125664,1,2,0,0
112,56,0.125664,1,2,0,0
112,56,0.125664,1,2,0,0
112,56,0.125664,1,2,0,0
112,53,0.125664,1,2,0,0
112,49,0.125664,1,2,0,0
112,51,0.125664,1,2,0,0
112,57,0.125664,1,2,0,0
112,55,0.125664,1,2,0,0
112,55,0.282744,5,2,0,0
112,54,0.282744,1,2,0,0
112,56,0.282744,2,2,0,0
112,56,0.282744,3,2,0,0
112,56,0.282744,4,2,0,0
112,53,0.282744,5,2,0,0
112,49,0.282744,1,2,0,0
112,51,0.282744,2,2,0,0
112,57,0.282744,3,2,0,0
112,55,0.282744,4,2,-1,2
112,46,0.502656,5,2,-1,2
112,53,0.502656,1,2,0,0
112,52,0.502656,2,2,0,1
112,46,0.502656,3,2,0,0
112,51,0.502656,4,2,0,0
112,47,0.502656,5,2,0,0
112,53,0.502656,1,2,0,0
112,53,0.502656,2,2,0,0
112,51,0.502656,3,2,0,0
112,52,0.502656,4,2,0,0
112,45,0.070686,5,2,0,0
112,44,0.070686,1,2,0,0
112,46,0.070686,2,2,2,3
112,46,0.070686,3,2,0,0
112,46,0.070686,4,2,2,3
112,43,0.070686,5,2,0,0
112,39,0.070686,1,2,0,0
112,41,0.070686,2,2,2,3
112,47,0.070686,3,2,0,0
112,45,0.070686,4,2,0,0
112,49,0.950334,5,1,0,0
112,49,0.950334,1,1,0,0
112,44,0.950334,2,1,0,0
112,48,0.950334,3,1,0,0
112,42,0.950334,4,1,0,0
112,43,0.950334,5,1,0,0
112,44,0.950334,1,1,0,0
112,50,0.950334,2,1,0,0
112,49,0.950334,3,1,0,0
112,50,0.950334,4,1,0,0
113,48,0.7854,1,1,0,0
113,50,0.7854,1,1,0,0
113,47,0.7854,1,1,0,0
113,48,0.7854,1,1,0,0
113,48,0.7854,1,1,0,0
113,48,0.7854,1,1,0,0
113,50,0.7854,1,1,0,0
113,47,0.7854,1,1,0,0
113,48,0.7854,1,1,0,0
113,49,0.7854,1,1,0,0
113,48,0.19635,1,1,0,0
113,48,0.19635,1,1,0,0
113,54,0.19635,1,1,0,0
113,55,0.19635,1,1,0,0
113,46,0.19635,1,1,0,0
113,53,0.19635,1,1,0,0
113,53,0.19635,1,1,0,0
113,54,0.19635,1,1,0,0
113,47,0.19635,1,1,0,0
113,48,0.19635,1,1,0,0
113,34,0.19635,1,1,0,0
113,34,0.19635,1,1,0,0
113,38,0.19635,1,1,0,0
113,39,0.19635,1,1,0,0
113,33,0.19635,1,1,0,0
113,37,0.19635,1,1,0,0
113,38,0.19635,1,1,0,0
113,38,0.19635,1,1,0,0
113,33,0.19635,1,1,0,0
113,34,0.19635,1,1,0,0
113,53,0.282744,1,1,0,0
113,53,0.282744,1,1,0,0
113,59,0.282744,1,1,0,0
113,60,0.282744,1,1,0,0
113,51,0.282744,1,1,0,0
113,58,0.282744,1,1,0,0
113,58,0.282744,1,1,0,0
113,59,0.282744,1,1,0,0
113,52,0.282744,1,1,0,0
113,53,0.282744,1,1,0,0
113,48,0.384846,1,1,0,0
113,43,0.384846,1,1,0,0
113,43,0.384846,1,1,0,0
113,48,0.384846,1,1,0,0
113,48,0.384846,1,1,0,0
113,49,0.384846,1,1,0,0
113,42,0.384846,1,1,0,0
113,41,0.384846,1,1,0,0
113,50,0.384846,1,1,0,0
113,49,0.384846,1,1,0,0
113,45,0.19635,1,2,0,0
113,51,0.19635,1,2,0,0
113,50,0.19635,1,2,0,0
113,50,0.19635,1,2,0,0
113,52,0.19635,1,2,0,0
113,49,0.19635,1,2,0,0
113,49,0.19635,1,2,0,0
113,51,0.19635,1,2,0,0
113,45,0.19635,1,2,0,0
113,43,0.19635,1,2,0,0
113,53,0.384846,1,2,0,0
113,52,0.384846,1,2,0,0
113,54,0.384846,1,2,1,4
113,48,0.384846,1,2,0,0
113,54,0.384846,1,2,0,0
113,54,0.384846,1,2,0,0
113,54,0.384846,1,2,0,0
113,52,0.384846,1,2,0,0
113,51,0.384846,1,2,0,0
113,47,0.384846,1,2,0,0
113,64,0.502293398,1,2,0,0
113,62,0.502304727,1,2,0,0
113,65,0.502287733,1,2,1,4
113,57,0.502656,1,2,0,0
113,65,0.502287733,1,2,0,0
113,65,0.502287733,1,2,0,0
113,65,0.502287733,1,2,0,0
113,62,0.502304727,1,2,0,0
113,62,0.502304727,1,2,0,0
113,56,0.502656,1,2,0,0
113,50,0.125664,1,2,0,0
113,56,0.125664,1,2,0,0
113,55,0.125664,1,2,0,0
113,55,0.125664,1,2,0,0
113,57,0.125664,1,2,0,0
113,54,0.125664,1,2,0,0
113,54,0.125664,1,2,0,0
113,56,0.125664,1,2,0,0
113,50,0.125664,1,2,0,0
113,48,0.125664,1,2,0,0
113,50,0.282744,5,2,0,0
113,56,0.282744,1,2,0,0
113,55,0.282744,2,2,0,0
113,55,0.282744,3,2,0,0
113,57,0.282744,4,2,0,0
113,54,0.282744,5,2,-1,2
113,54,0.282744,1,2,-1,2
113,56,0.282744,2,2,0,0
113,50,0.282744,3,2,0,0
113,48,0.282744,4,2,0,0
113,53,0.502656,5,2,0,0
113,52,0.502656,1,2,-1,2
113,54,0.502656,2,2,2,3
113,48,0.502656,3,2,-1,2
113,54,0.502656,4,2,-1,2
113,54,0.502656,5,2,0,0
113,54,0.502656,1,2,0,0
113,52,0.502656,2,2,0,0
113,51,0.502656,3,2,0,0
113,47,0.502656,4,2,0,0
113,40,0.070686,5,2,0,0
113,46,0.070686,1,2,0,0
113,45,0.070686,2,2,2,3
113,45,0.070686,3,2,0,0
113,47,0.070686,4,2,0,0
113,44,0.070686,5,2,0,0
113,44,0.070686,1,2,0,0
113,46,0.070686,2,2,0,0
113,40,0.070686,3,2,2,3
113,38,0.070686,4,2,0,0
113,48,0.950334,5,1,0,0
113,43,0.950334,1,1,0,0
113,43,0.950334,2,1,0,0
113,48,0.950334,3,1,0,0
113,48,0.950334,4,1,0,0
113,49,0.950334,5,1,0,0
113,42,0.950334,1,1,0,0
113,41,0.950334,2,1,0,0
113,50,0.950334,3,1,0,0
113,49,0.950334,4,1,0,0
114,48,0.7854,1,1,0,0
114,48,0.7854,1,1,0,0
114,48,0.7854,1,1,0,0
114,49,0.7854,1,1,0,0
114,47,0.7854,1,1,0,0
114,48,0.7854,1,1,0,0
114,42,0.7854,1,1,0,0
114,46,0.7854,1,1,0,0
114,41,0.7854,1,1,0,0
114,48,0.7854,1,1,0,0
114,53,0.19635,1,1,0,0
114,53,0.19635,1,1,0,0
114,51,0.19635,1,1,0,0
114,49,0.19635,1,1,0,0
114,53,0.19635,1,1,0,0
114,52,0.19635,1,1,0,0
114,53,0.19635,1,1,0,0
114,54,0.19635,1,1,0,0
114,46,0.19635,1,1,0,0
114,52,0.19635,1,1,0,0
114,38,0.19635,1,1,0,0
114,38,0.19635,1,1,0,0
114,36,0.19635,1,1,0,0
114,34,0.19635,1,1,0,0
114,38,0.19635,1,1,0,0
114,36,0.19635,1,1,0,0
114,37,0.19635,1,1,0,0
114,38,0.19635,1,1,0,0
114,33,0.19635,1,1,0,0
114,37,0.19635,1,1,0,0
114,58,0.282744,1,1,0,0
114,58,0.282744,1,1,0,0
114,56,0.282744,1,1,0,0
114,54,0.282744,1,1,0,0
114,58,0.282744,1,1,0,0
114,57,0.282744,1,1,0,0
114,58,0.282744,1,1,0,0
114,59,0.282744,1,1,0,0
114,51,0.282744,1,1,0,0
114,57,0.282744,1,1,0,0
114,50,0.384846,1,1,0,0
114,49,0.384846,1,1,0,0
114,47,0.384846,1,1,0,0
114,50,0.384846,1,1,0,0
114,48,0.384846,1,1,0,0
114,46,0.384846,1,1,0,0
114,47,0.384846,1,1,0,0
114,50,0.384846,1,1,0,0
114,41,0.384846,1,1,0,0
114,48,0.384846,1,1,0,0
114,44,0.19635,1,2,0,0
114,51,0.19635,1,2,0,0
114,49,0.19635,1,2,0,0
114,49,0.19635,1,2,0,0
114,44,0.19635,1,2,0,0
114,52,0.19635,1,2,0,0
114,48,0.19635,1,2,0,0
114,52,0.19635,1,2,0,0
114,48,0.19635,1,2,0,0
114,43,0.19635,1,2,0,0
114,49,0.384846,1,2,0,0
114,54,0.384846,1,2,0,0
114,53,0.384846,1,2,0,0
114,52,0.384846,1,2,0,0
114,54,0.384846,1,2,0,0
114,47,0.384846,1,2,0,0
114,53,0.384846,1,2,0,0
114,46,0.384846,1,2,0,0
114,53,0.384846,1,2,0,0
114,53,0.384846,1,2,1,4
114,59,0.502656,1,2,0,0
114,64,0.502293398,1,2,0,0
114,63,0.502299063,1,2,0,0
114,62,0.502304727,1,2,0,0
114,65,0.502287733,1,2,0,0
114,57,0.502656,1,2,0,0
114,63,0.502299063,1,2,0,0
114,56,0.502656,1,2,0,0
114,63,0.502299063,1,2,0,0
114,63,0.502299063,1,2,1,4
114,49,0.125664,1,2,0,0
114,56,0.125664,1,2,0,0
114,54,0.125664,1,2,0,0
114,54,0.125664,1,2,0,0
114,49,0.125664,1,2,0,0
114,57,0.125664,1,2,0,0
114,53,0.125664,1,2,0,0
114,57,0.125664,1,2,0,0
114,53,0.125664,1,2,0,0
114,48,0.125664,1,2,0,0
114,49,0.282744,5,2,0,0
114,56,0.282744,1,2,0,0
114,54,0.282744,2,2,0,0
114,54,0.282744,3,2,0,0
114,49,0.282744,4,2,0,0
114,57,0.282744,5,2,0,0
114,53,0.282744,1,2,-1,2
114,57,0.282744,2,2,0,0
114,53,0.282744,3,2,0,0
114,48,0.282744,4,2,0,0
114,49,0.502656,5,2,0,0
114,54,0.502656,1,2,-1,2
114,53,0.502656,2,2,0,0
114,52,0.502656,3,2,0,0
114,54,0.502656,4,2,0,0
114,47,0.502656,5,2,-1,2
114,53,0.502656,1,2,0,0
114,46,0.502656,2,2,0,0
114,53,0.502656,3,2,0,0
114,53,0.502656,4,2,3,4
114,39,0.070686,5,2,0,0
114,46,0.070686,1,2,2,3
114,44,0.070686,2,2,2,3
114,44,0.070686,3,2,0,0
114,39,0.070686,4,2,2,3
114,47,0.070686,5,2,0,0
114,43,0.070686,1,2,0,0
114,47,0.070686,2,2,0,0
114,43,0.070686,3,2,0,0
114,38,0.070686,4,2,2,3
114,50,0.950334,5,1,-1,2
114,49,0.950334,1,1,0,0
114,47,0.950334,2,1,0,0
114,50,0.950334,3,1,0,0
114,48,0.950334,4,1,0,0
114,46,0.950334,5,1,0,0
114,47,0.950334,1,1,-1,2
114,50,0.950334,2,1,0,0
114,41,0.950334,3,1,0,0
114,48,0.950334,4,1,0,0
115,47,0.7854,1,1,0,0
115,43,0.7854,1,1,0,0
115,43,0.7854,1,1,0,0
115,42,0.7854,1,1,0,0
115,48,0.7854,1,1,0,0
115,46,0.7854,1,1,0,0
115,46,0.7854,1,1,0,0
115,43,0.7854,1,1,0,0
115,43,0.7854,1,1,0,0
115,47,0.7854,1,1,0,0
115,53,0.19635,1,1,0,0
115,52,0.19635,1,1,0,0
115,55,0.19635,1,1,0,0
115,51,0.19635,1,1,0,0
115,52,0.19635,1,1,0,0
115,54,0.19635,1,1,0,0
115,49,0.19635,1,1,0,0
115,55,0.19635,1,1,0,0
115,46,0.19635,1,1,0,0
115,54,0.19635,1,1,0,0
115,38,0.19635,1,1,0,0
115,37,0.19635,1,1,0,0
115,39,0.19635,1,1,0,0
115,36,0.19635,1,1,0,0
115,37,0.19635,1,1,0,0
115,38,0.19635,1,1,0,0
115,34,0.19635,1,1,0,0
115,39,0.19635,1,1,0,0
115,33,0.19635,1,1,0,0
115,38,0.19635,1,1,0,0
115,58,0.282744,1,1,0,0
115,57,0.282744,1,1,0,0
115,60,0.282744,1,1,0,0
115,56,0.282744,1,1,0,0
115,57,0.282744,1,1,0,0
115,59,0.282744,1,1,0,0
115,54,0.282744,1,1,0,0
115,60,0.282744,1,1,0,0
115,51,0.282744,1,1,0,0
115,59,0.282744,1,1,0,0
115,43,0.384846,1,1,0,0
115,49,0.384846,1,1,0,0
115,49,0.384846,1,1,1,4
115,42,0.384846,1,1,0,0
115,47,0.384846,1,1,0,0
115,48,0.384846,1,1,0,0
115,47,0.384846,1,1,0,0
115,50,0.384846,1,1,0,0
115,46,0.384846,1,1,0,0
115,49,0.384846,1,1,0,0
115,50,0.19635,1,2,0,0
115,50,0.19635,1,2,0,0
115,46,0.19635,1,2,0,0
115,50,0.19635,1,2,0,0
115,51,0.19635,1,2,0,0
115,49,0.19635,1,2,0,0
115,45,0.19635,1,2,0,0
115,50,0.19635,1,2,0,0
115,52,0.19635,1,2,0,0
115,45,0.19635,1,2,0,0
115,54,0.384846,1,2,0,0
115,48,0.384846,1,2,0,0
115,46,0.384846,1,2,0,0
115,54,0.384846,1,2,0,0
115,53,0.384846,1,2,0,0
115,46,0.384846,1,2,0,0
115,48,0.384846,1,2,0,0
115,53,0.384846,1,2,0,0
115,54,0.384846,1,2,0,0
115,53,0.384846,1,2,0,0
115,64,0.502293398,1,2,0,0
115,58,0.502656,1,2,0,0
115,55,0.502656,1,2,0,0
115,64,0.502293398,1,2,0,0
115,64,0.502293398,1,2,0,0
115,55,0.502656,1,2,0,0
115,57,0.502656,1,2,0,0
115,64,0.502293398,1,2,0,0
115,65,0.502287733,1,2,0,0
115,63,0.502299063,1,2,0,0
115,55,0.125664,1,2,0,0
115,55,0.125664,1,2,0,0
115,51,0.125664,1,2,0,0
115,55,0.125664,1,2,0,0
115,56,0.125664,1,2,0,0
115,54,0.125664,1,2,0,0
115,50,0.125664,1,2,0,0
115,55,0.125664,1,2,0,0
115,57,0.125664,1,2,0,0
115,50,0.125664,1,2,0,0
115,55,0.282744,5,2,0,0
115,55,0.282744,1,2,0,0
115,51,0.282744,2,2,0,0
115,55,0.282744,3,2,0,0
115,56,0.282744,4,2,-1,2
115,54,0.282744,5,2,0,0
115,50,0.282744,1,2,-1,2
115,55,0.282744,2,2,0,0
115,57,0.282744,3,2,0,0
115,50,0.282744,4,2,0,0
115,54,0.502656,5,2,0,0
115,48,0.502656,1,2,0,0
115,46,0.502656,2,2,0,0
115,54,0.502656,3,2,0,0
115,53,0.502656,4,2,0,0
115,46,0.502656,5,2,0,0
115,48,0.502656,1,2,0,0
115,53,0.502656,2,2,-1,2
115,54,0.502656,3,2,0,0
115,53,0.502656,4,2,0,0
115,45,0.070686,5,2,0,0
115,45,0.070686,1,2,0,0
115,41,0.070686,2,2,0,0
115,45,0.070686,3,2,0,0
115,46,0.070686,4,2,0,0
115,44,0.070686,5,2,0,0
115,40,0.070686,1,2,0,0
115,45,0.070686,2,2,0,0
115,47,0.070686,3,2,0,0
115,40,0.070686,4,2,0,0
115,43,0.950334,5,1,0,0
115,49,0.950334,1,1,0,0
115,49,0.950334,2,1,0,0
115,42,0.950334,3,1,0,0
115,47,0.950334,4,1,0,0
115,48,0.950334,5,1,0,0
115,47,0.950334,1,1,0,0
115,50,0.950334,2,1,0,0
115,46,0.950334,3,1,0,0
115,49,0.950334,4,1,0,0
116,46,0.7854,1,1,0,0
116,47,0.7854,1,1,0,0
116,41,0.7854,1,1,0,0
116,44,0.7854,1,1,0,0
116,47,0.7854,1,1,0,0
116,47,0.7854,1,1,0,0
116,47,0.7854,1,1,0,0
116,47,0.7854,1,1,0,0
116,47,0.7854,1,1,0,0
116,46,0.7854,1,1,0,0
116,53,0.19635,1,1,0,0
116,52,0.19635,1,1,0,0
116,52,0.19635,1,1,0,0
116,47,0.19635,1,1,0,0
116,53,0.19635,1,1,0,0
116,52,0.19635,1,1,0,0
116,53,0.19635,1,1,0,0
116,51,0.19635,1,1,0,0
116,47,0.19635,1,1,0,0
116,53,0.19635,1,1,0,0
116,37,0.19635,1,1,0,0
116,37,0.19635,1,1,0,0
116,36,0.19635,1,1,0,0
116,33,0.19635,1,1,0,0
116,38,0.19635,1,1,0,0
116,37,0.19635,1,1,0,0
116,37,0.19635,1,1,0,0
116,36,0.19635,1,1,0,0
116,33,0.19635,1,1,0,0
116,37,0.19635,1,1,0,0
116,58,0.282744,1,1,0,0
116,57,0.282744,1,1,0,0
116,57,0.282744,1,1,0,0
116,52,0.282744,1,1,0,0
116,58,0.282744,1,1,0,0
116,57,0.282744,1,1,0,0
116,58,0.282744,1,1,0,0
116,56,0.282744,1,1,0,0
116,52,0.282744,1,1,0,0
116,58,0.282744,1,1,0,0
116,48,0.384846,1,1,0,0
116,44,0.384846,1,1,0,0
116,47,0.384846,1,1,0,0
116,48,0.384846,1,1,0,0
116,42,0.384846,1,1,0,0
116,49,0.384846,1,1,0,0
116,42,0.384846,1,1,0,0
116,43,0.384846,1,1,0,0
116,49,0.384846,1,1,0,0
116,49,0.384846,1,1,0,0
116,44,0.19635,1,2,0,0
116,50,0.19635,1,2,0,0
116,50,0.19635,1,2,0,0
116,49,0.19635,1,2,0,0
116,48,0.19635,1,2,0,0
116,52,0.19635,1,2,0,0
116,49,0.19635,1,2,0,0
116,51,0.19635,1,2,0,0
